,Open,High,Low,Close,Headlines,Average Mean,Differential,Sentiment,Polarity,Average Polarity
2016-11-15,730.0,746.780029,725.98999,743.23999,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",788.0641003699999,20.79003899999998,0,-0.021875,-0.010406249999999997
2016-11-16,739.880005,749.869995,735.6099849999999,746.48999,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.86340029,14.26001000000008,0,-0.021875,-0.010624999999999997
2016-11-17,749.320007,757.5,748.0,756.400024,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.74430055,9.5,0,-0.021875,-0.01084375
2016-11-18,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.6603003000001,10.099974999999972,0,-0.021875,-0.0110625
2016-11-19,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.5495001300001,10.099974999999972,0,-0.021875,-0.01128125
2016-11-20,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.4254998800002,10.099974999999972,0,-0.021875,-0.011500000000000002
2016-11-21,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.3014996300002,10.099974999999972,0,-0.021875,-0.011718750000000002
2016-11-22,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.1774993800002,10.099974999999972,0,-0.021875,-0.011937500000000004
2016-11-23,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.0941992100002,10.099974999999972,0,-0.021875,-0.012156250000000004
2016-11-24,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.0553991600002,10.099974999999972,0,-0.021875,-0.012375000000000004
2016-11-25,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.0106988400003,10.099974999999972,0,-0.021875,-0.012593750000000006
2016-11-26,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",786.9676983500003,10.099974999999972,0,-0.021875,-0.012812500000000006
2016-11-27,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",786.9961981000004,10.099974999999972,0,-0.021875,-0.013031250000000008
2016-11-28,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.0246978500004,10.099974999999972,0,-0.021875,-0.013250000000000008
2016-11-29,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.0531976000004,10.099974999999972,0,-0.021875,-0.013468750000000008
2016-11-30,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.0599975300004,10.099974999999972,0,-0.021875,-0.01368750000000001
2016-12-01,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.0370971400004,10.099974999999972,0,-0.021875,-0.01390625000000001
2016-12-02,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.0661968700005,10.099974999999972,0,-0.021875,-0.014125000000000013
2016-12-03,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",787.0755968900005,10.099974999999972,0,-0.021875,-0.014343750000000013
2016-12-04,761.0,767.73999,757.6400150000001,760.159973,"The company said to expect as much as $1.25 billion in operating income for the fourth quarter and as little as nothing, a remarkably wide range.",786.9871966200004,10.099974999999972,0,-0.021875,-0.014562500000000013
2016-12-05,745.0,761.48999,742.0,759.3599849999999,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",786.8907964700005,19.489990000000034,1,0.24545454545454545,-0.01210795454545456
2016-12-06,763.98999,768.23999,757.25,764.719971,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",786.8479961800005,10.989990000000034,1,0.24545454545454545,-0.009653409090909105
2016-12-07,764.549988,770.419983,755.820007,770.419983,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",786.8392962300005,14.59997599999997,1,0.24545454545454545,-0.007198863636363651
2016-12-08,771.869995,773.789978,765.1900019999999,767.330017,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",786.8367962300005,8.599976000000083,1,0.24545454545454545,-0.004744318181818196
2016-12-09,770.0,770.25,765.340027,768.659973,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",786.8317962300005,4.909973000000036,1,0.24545454545454545,-0.002289772727272741
2016-12-10,770.0,770.25,765.340027,768.659973,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",786.8121960100004,4.909973000000036,1,0.24545454545454545,0.00016477272727271342
2016-12-11,770.0,770.25,765.340027,768.659973,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",786.7743957200005,4.909973000000036,1,0.24545454545454545,0.0026193181818181675
2016-12-12,766.400024,766.8900150000001,757.200012,760.119995,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",786.6511956500004,9.690003000000047,1,0.24545454545454545,0.005073863636363623
2016-12-13,764.960022,782.460022,762.0,774.340027,"At an experimental store on the ground floor of a new Amazon office building in Seattle, shoppers will be able to pluck what they want off the shelves and leave without waiting to pay.",786.6701959000004,20.46002199999998,1,0.24545454545454545,0.007528409090909077
2016-12-14,778.25,780.8599849999999,762.8099980000001,768.820007,"Jeff Bezos announced on Twitter that his company had made its first automated shipment, a two-mile, 13-minute trip to a shopper in Cambridgeshire.",786.6339959500004,18.049986999999874,1,0.25,0.01002840909090908
2016-12-15,766.280029,769.099976,760.3099980000001,761.0,"Jeff Bezos announced on Twitter that his company had made its first automated shipment, a two-mile, 13-minute trip to a shopper in Cambridgeshire.",786.3552960000004,8.789977999999905,1,0.25,0.012528409090909078
2016-12-16,765.0,765.130005,754.0,757.77002,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",786.0881964000004,11.130004999999983,1,0.23409090909090907,0.01486931818181817
2016-12-17,765.0,765.130005,754.0,757.77002,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",785.8252966200002,11.130004999999983,1,0.23409090909090907,0.017210227272727262
2016-12-18,765.0,765.130005,754.0,757.77002,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",785.8015966700003,11.130004999999983,1,0.23409090909090907,0.019551136363636354
2016-12-19,758.8900150000001,770.5,756.159973,766.0,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",785.8601965200003,14.340026999999964,1,0.23409090909090907,0.021892045454545442
2016-12-20,768.650024,774.3900150000001,767.710022,771.219971,"Few companies have been able to keep Amazon at bay after it decides to target a new market. Zalando, Europe’s biggest online fashion retailer, is the latest to try.",785.9709960800003,6.679993000000081,1,0.23409090909090907,0.024232954545454533
